s,x,y,psi,kappa,vx,ax
1.358536523107055132e+02,2.286572490002303937e+02,2.877675041462039758e+02,-2.357871171609269734e+00,-5.519586968158802197e-03,3.522913942564994016e+01,-3.820786965932007728e+00
1.378428455203992655e+02,2.300536204310348296e+02,2.863508050063987298e+02,-2.367895520609514026e+00,-4.876050793889625742e-03,3.498265994169045001e+01,-2.504868237712301937e+00
1.398371234976376059e+02,2.314390823798885606e+02,2.849163574337156888e+02,-2.379693897254103074e+00,-6.994674501180892998e-03,3.482720961748022148e+01,-1.784796725384625526e+00
1.418295212678206951e+02,2.328036839890884835e+02,2.834646304198458324e+02,-2.394648985499288507e+00,-7.769986511669636775e-03,3.471218753603994855e+01,-1.604479318581940150e+00
1.438257485566882110e+02,2.341483279904930441e+02,2.819892132251832209e+02,-2.410461033017293087e+00,-8.026192531579759079e-03,3.460709308806745810e+01,-1.606766622088977137e+00
1.458254491225690117e+02,2.354714829763230739e+02,2.804898589519518737e+02,-2.426591396984191906e+00,-8.082390714835713252e-03,3.450154095089364148e+01,-1.603694803364265953e+00
1.478184076369983586e+02,2.367658123752909205e+02,2.789744068586134063e+02,-2.442761927669278688e+00,-8.091630209727449646e-03,3.439614615787463237e+01,-1.623505041205592470e+00
1.498090831600302124e+02,2.380336485169146670e+02,2.774396819464578812e+02,-2.459014710755703881e+00,-8.067002176804118421e-03,3.427380621095912971e+01,-1.679604379960007110e+00
1.518071367693520131e+02,2.392811214004757971e+02,2.758789034129998186e+02,-2.475180607283978595e+00,-7.995772680588413700e-03,3.416450084968742829e+01,-1.788766580626030445e+00
1.538051551557295227e+02,2.405031358050071617e+02,2.742981573020065298e+02,-2.491172216941676787e+00,-7.884233279050788593e-03,3.404871553110832139e+01,-2.045930635352458893e+00
1.557967669351722861e+02,2.416958569223780273e+02,2.727031858865282743e+02,-2.506840754910009572e+00,-7.686730172003873075e-03,3.391461662457577120e+01,-2.399455610975027131e+00
1.577929874991757799e+02,2.428661629204689802e+02,2.710860030239605294e+02,-2.522219114996089306e+00,-7.546944062162316835e-03,3.375611405094360151e+01,-2.570720052906772857e+00
1.597914864885599684e+02,2.440126166321985579e+02,2.694490417851307598e+02,-2.537515305531495624e+00,-7.561525520544500230e-03,3.358844677385310007e+01,-2.561263719777217229e+00
1.617812395002929975e+02,2.451283396030018480e+02,2.678015347896607636e+02,-2.553262914273646267e+00,-7.979071558492787514e-03,3.342279349943969180e+01,-2.443204857578296973e+00
1.637722592492478668e+02,2.462151638927370811e+02,2.661333104030838967e+02,-2.569984251545116560e+00,-8.123532493076247515e-03,3.324882236849853001e+01,-2.331619892629020807e+00
1.657679366210382170e+02,2.472784683363702243e+02,2.644444907465112919e+02,-2.586491353351647149e+00,-8.083788075807996770e-03,3.309721279292543272e+01,-2.184218096762264860e+00
1.677570309928879055e+02,2.483098317062828357e+02,2.627436715264509530e+02,-2.602913537938681188e+00,-8.029259412607427787e-03,3.295636238231947601e+01,-2.020405025799671073e+00
1.697497165680009914e+02,2.493145057782207346e+02,2.610227921551876875e+02,-2.619219367555640776e+00,-7.900825077289570786e-03,3.282732396623690363e+01,-1.807844181202518996e+00
1.717413600103498368e+02,2.502900693412520354e+02,2.592864398476369274e+02,-2.635254003111705767e+00,-7.789933810927148101e-03,3.271396909481653381e+01,-1.579251036056690705e+00
