s,x,y,psi,kappa,vx,ax
1.459085288551755184e+02,2.352451590625790061e+02,2.808896975885278948e+02,-2.433867878076064972e+00,-8.705329214866355109e-03,3.324397516325468160e+01,1.664679758686412325e-01
1.479072758257943576e+02,2.365295163834653636e+02,2.793624623728060214e+02,-2.450674821701674944e+00,-8.141548509931659586e-03,3.325398230859033788e+01,6.671479402592680463e-01
1.499060227964131968e+02,2.377903667369658649e+02,2.778127145075524140e+02,-2.466389896676451254e+00,-7.594597914248936779e-03,3.329405741613861380e+01,1.137117691250000506e+00
1.519047697670320360e+02,2.390294714849693776e+02,2.762415429368826381e+02,-2.481055809922540156e+00,-7.068722777275864705e-03,3.336225232669971774e+01,1.575961489561004791e+00
1.539035167376508753e+02,2.402445973229932576e+02,2.746551478730651183e+02,-2.494679467108975590e+00,-6.568734596460923739e-03,3.345653563680084375e+01,1.982328446572571901e+00
1.559022637082697145e+02,2.414376141897198522e+02,2.730545719770645974e+02,-2.507266740554686457e+00,-6.034894085356080559e-03,3.357475424736928460e+01,2.413505856300969921e+00
1.579010106788885537e+02,2.426132649007259943e+02,2.714369219534818285e+02,-2.518839041245541033e+00,-5.594872720693251471e-03,3.371812713969959674e+01,2.753721504197980341e+00
1.598997576495073929e+02,2.437715075926647899e+02,2.698050653472220688e+02,-2.529740836911622548e+00,-5.296243252153462998e-03,3.388096933143787481e+01,2.516807651955616620e+00
1.618985046201262321e+02,2.449077323076597850e+02,2.681670112947187476e+02,-2.540763181605611098e+00,-5.854161363389552043e-03,3.402911997360182994e+01,-3.440585263930391324e+00
1.638972515907450997e+02,2.460285209602936050e+02,2.665102445792995240e+02,-2.553042161071607197e+00,-6.344339657171592373e-03,3.382642883058915828e+01,-3.226198422121314024e+00
1.658959985613639390e+02,2.471294013236739886e+02,2.648375989797474972e+02,-2.566057865092301160e+00,-6.659406704863228207e-03,3.363525797114172633e+01,-3.031704593804394943e+00
1.678947455319827782e+02,2.482041822973485523e+02,2.631563242685493833e+02,-2.579640208598041440e+00,-6.954349743954934410e-03,3.345461639355468009e+01,-2.844310425897845551e+00
1.698934925026016174e+02,2.492585897870575877e+02,2.614552625488621516e+02,-2.593865044496412420e+00,-7.242330098378984594e-03,3.328424919305484053e+01,-2.673544458635946253e+00
1.718922394732204566e+02,2.502874639558175431e+02,2.597403999006336335e+02,-2.608608487501452800e+00,-7.512370863401536883e-03,3.312331152784010158e+01,-2.485381476601069561e+00
1.738909864438392958e+02,2.512900543388502115e+02,2.580109815717334527e+02,-2.623912368288250363e+00,-7.801391352180652231e-03,3.297299606004840911e+01,-2.256803009880066213e+00
1.758897334144581350e+02,2.522661342506426081e+02,2.562650307186746659e+02,-2.639851280072335271e+00,-8.134202735351181088e-03,3.283590889281740743e+01,-2.005616082697255997e+00
1.778884803850769742e+02,2.532131616055531538e+02,2.545044003003303033e+02,-2.656454441117489740e+00,-8.489786142813331507e-03,3.271359770307103076e+01,-1.618628837857975400e+00
