s,x,y,psi,kappa,vx,ax
1.490730026660218073e+02,2.418404732524596170e+02,2.706189635299065230e+02,-2.620211223760042785e+00,-1.059525166380386428e-02,2.542439063049646819e+01,-2.984331212933852839e+00
1.510590661402239050e+02,2.428162384705038903e+02,2.688891281727656519e+02,-2.637824724057261427e+00,-9.538159536076963249e-03,2.513604605664631109e+01,-2.204287068869760002e+00
1.530435662806269193e+02,2.437549098641492549e+02,2.671406611807948366e+02,-2.662680827675860673e+00,-1.709821478420665494e-02,2.490981423757429880e+01,-2.083237547368824993e-01
1.550225378259920888e+02,2.446337755557522371e+02,2.653675499396460395e+02,-2.701713910525509466e+00,-2.114517161684619298e-02,2.489119840497509628e+01,6.246933953173623433e-01
1.569990352846200210e+02,2.454410830973890256e+02,2.635634444169065773e+02,-2.738269999039900426e+00,-1.479372472745961974e-02,2.495966365777402984e+01,2.485800047456614426e+00
1.589739505130962414e+02,2.461937729939043606e+02,2.617375889792141379e+02,-2.761271377943535832e+00,-8.726758471428603878e-03,2.521859927932949574e+01,3.781013367462289221e+00
1.609483281394427934e+02,2.469145992334991888e+02,2.598994985179665491e+02,-2.776054582927115710e+00,-6.229094321753007174e-03,2.560872982167955669e+01,4.089846491189638833e+00
1.629224208475941396e+02,2.476089870471475933e+02,2.580515624842703346e+02,-2.788917487865538725e+00,-6.513566930758480852e-03,2.600909650103708515e+01,4.096048632388119337e+00
1.648976572883923950e+02,2.482797057448126452e+02,2.561936885849812029e+02,-2.801641986389704186e+00,-6.066369748429449767e-03,2.639577507517469712e+01,4.088706291766644796e+00
1.668737343405759646e+02,2.489281877985528126e+02,2.543270468030253255e+02,-2.813105656411253541e+00,-5.454266791310264859e-03,2.676940885503794476e+01,4.074407245390896826e+00
1.688499974922941078e+02,2.495562448985770914e+02,2.524532377615410894e+02,-2.823748889832532249e+00,-5.308872039773784163e-03,2.713087771765491141e+01,4.052460197528578334e+00
1.708279304971423471e+02,2.501637635708224821e+02,2.505709147195153150e+02,-2.834509036357776957e+00,-5.315864153744964682e-03,2.747905939826865307e+01,4.025231092244258235e+00
1.728070829371446848e+02,2.507533656492353202e+02,2.486816254960509696e+02,-2.843678169823255164e+00,-3.553268857124801741e-03,2.781817140649788200e+01,3.987685612570604388e+00
1.747863927055218198e+02,2.513299699002694183e+02,2.467881644595142916e+02,-2.848163452390284789e+00,-1.561390557679481110e-03,2.814663462627429880e+01,3.942320908734653351e+00
1.767691599761938335e+02,2.519008740222598135e+02,2.448893662782579099e+02,-2.852052523239255954e+00,-2.966979004391206813e-03,2.846471708651120025e+01,3.897611217748083945e+00
1.787530588949505841e+02,2.524612818028670063e+02,2.429862640636411868e+02,-2.859194753899346075e+00,-3.795230191889804958e-03,2.877309103138140500e+01,3.835918943053411745e+00
1.807366554632049542e+02,2.530026130125930308e+02,2.410779622355838114e+02,-2.865882127647765287e+00,-2.986830677155099135e-03,2.906608349331000340e+01,3.761292819866026704e+00
1.827234849873258895e+02,2.535382945519824318e+02,2.391647092867357003e+02,-2.871907897222934380e+00,-3.257295394794031129e-03,2.935402513877358999e+01,3.715062408120265225e+00
1.847104356435665125e+02,2.540615635169338589e+02,2.372478987847158294e+02,-2.878672519734100987e+00,-3.361267186064620990e-03,2.963367642063666807e+01,3.769450917077937113e+00
1.866979308127270940e+02,2.545723629769884440e+02,2.353271643004508746e+02,-2.884793468115405268e+00,-2.771506520545530261e-03,2.991124763576248924e+01,3.941592406356886791e+00
1.886867107353682513e+02,2.550728283209990650e+02,2.334023837882508587e+02,-2.889793571793186189e+00,-2.260080475032340969e-03,3.019388381759605267e+01,4.108824357346354539e+00
1.906757776339315740e+02,2.555545104339407203e+02,2.314725212364010076e+02,-2.894035477375330956e+00,-1.916827161758683992e-03,3.047482512711366098e+01,4.277292248951817477e+00
1.926654324334682826e+02,2.560386694337863673e+02,2.295426724640387874e+02,-2.897726118662879102e+00,-1.765419171208669914e-03,3.076795838592979848e+01,4.443350711157642685e+00
1.946557339814156933e+02,2.565161527367354779e+02,2.276104949496352390e+02,-2.901077216873074072e+00,-1.566940633514231698e-03,3.106647334635302116e+01,4.611329810097423376e+00
1.966461992964100602e+02,2.569875945664034020e+02,2.256766659056308413e+02,-2.903964902929308423e+00,-1.307745460743699618e-03,3.137059670826977964e+01,4.780662438272419656e+00
1.986369514616793595e+02,2.574540069130893585e+02,2.237413226011023539e+02,-2.906337409900437763e+00,-1.100527408927611190e-03,3.168047465603365609e+01,4.952295017249941367e+00
2.006280619239140890e+02,2.579012054162784580e+02,2.218010817986332199e+02,-2.908587204212984112e+00,-1.082800018215823896e-03,3.198831969528775687e+01,5.128085112909557708e+00
2.026191044298366535e+02,2.583592467656004033e+02,2.198634418984707111e+02,-2.910284228157185460e+00,-4.308160849623090963e-04,3.231031166594625148e+01,5.111782534804129696e+00
