s,x,y,psi,kappa,vx,ax
2.259661217842976839e+02,2.705055902846942217e+02,2.001667447779301199e+02,-2.902355675296365956e+00,-1.859686372840904135e-04,3.848696589243101585e+01,4.225524321003608641e+00
2.279658219770790879e+02,2.709790985885888404e+02,1.982239129810983229e+02,-2.902700528177284411e+00,-1.589391776214799470e-04,3.870589240934479847e+01,4.193069442063137586e+00
2.299655221698604919e+02,2.714519977703927793e+02,1.962808962582420804e+02,-2.902991351555778365e+00,-1.319245376412307767e-04,3.892192018319566671e+01,4.160985562463443088e+00
2.319652223626418959e+02,2.719243653929546554e+02,1.943378327891259119e+02,-2.903228162539158053e+00,-1.049295963304128226e-04,3.913511617473355386e+01,4.129265058770540620e+00
2.339649225554232714e+02,2.723963359802171453e+02,1.923946262605867616e+02,-2.903411011901847694e+00,-7.795077634245871400e-05,3.934554488475193779e+01,4.097900572601122171e+00
2.359646227482046754e+02,2.728680130363442231e+02,1.904513075129980564e+02,-2.903539932740105911e+00,-5.098927216338071568e-05,3.955326847945803337e+01,4.066884997424170756e+00
2.379643229409860794e+02,2.733394707927763534e+02,1.885080278197110317e+02,-2.903614955473775794e+00,-2.404939817998670015e-05,3.975834690772273916e+01,4.036211466205995357e+00
2.399640231337674550e+02,2.738108469144513037e+02,1.865646767039351914e+02,-2.903636125437162541e+00,2.872391371719343529e-06,3.996083801084485998e+01,4.005873339834892022e+00
2.419637233265488589e+02,2.742822445226341870e+02,1.846212857110418213e+02,-2.903603479152202738e+00,2.977507002800530483e-05,4.016079762540623221e+01,3.975864196266411632e+00
2.439634235193302629e+02,2.747537346250149426e+02,1.826780184351254661e+02,-2.903517061360713747e+00,5.665471369546294764e-05,4.035827967974264396e+01,3.946177820333093944e+00
2.459631237121116385e+02,2.752254577741525168e+02,1.807347514423411781e+02,-2.903376909016079921e+00,8.351448654036940848e-05,4.055333628450891581e+01,3.916808194171292445e+00
2.479628239048930425e+02,2.756975167685930046e+02,1.787915166555845303e+02,-2.903183062015259885e+00,1.103533256352658278e-04,4.074601781777467835e+01,3.887749488218489979e+00
2.499625240976744465e+02,2.761699791772998651e+02,1.768484904770050434e+02,-2.902935581870985438e+00,1.371673650811609097e-04,4.093637300504973098e+01,3.858996052739694260e+00
2.519622242904558505e+02,2.766429885735676635e+02,1.749055362113077763e+02,-2.902634495826078798e+00,1.639592525074956596e-04,4.112444899460388825e+01,3.830542409846044993e+00
2.539619244832372260e+02,2.771166474306617715e+02,1.729626860733341687e+02,-2.902279848426753794e+00,1.907276911179757472e-04,4.131029142841562418e+01,3.802383245970529124e+00
2.559616246760186300e+02,2.775910193257684000e+02,1.710201310353363624e+02,-2.901871722484194116e+00,2.174680427441124612e-04,4.149394450905603549e+01,9.655808363790121529e-01
2.579613248688000340e+02,2.780662513787445391e+02,1.690777192680890550e+02,-2.901410135367143539e+00,2.441833396402501451e-04,4.154045227594335898e+01,-8.579064391705838233e+00
2.599610250615814380e+02,2.785424456375545788e+02,1.671354835474445792e+02,-2.900895137064945395e+00,2.708720808616016124e-04,4.112539436715435670e+01,-8.571289728884275760e+00
2.619607252543628420e+02,2.790196607861987559e+02,1.651936324241983982e+02,-2.900326842712517283e+00,2.975219939825534104e-04,4.070648649057667257e+01,-8.565357014475939224e+00
2.639604254471441891e+02,2.794980485112279780e+02,1.632519950416928225e+02,-2.899705261984681481e+00,3.241514725701898558e-04,4.028351710391390128e+01,-8.561284554677698111e+00
2.659601256399255931e+02,2.799777100188028385e+02,1.613106062889254417e+02,-2.899030421468555385e+00,3.507626135553071063e-04,3.985626356687782845e+01,-8.559242565056916163e+00
2.679598258327069971e+02,2.804586977431878267e+02,1.593696969538885924e+02,-2.898302548067746898e+00,3.772375681798969507e-04,3.942448360470456237e+01,-8.558928437660155097e+00
2.699595260254884010e+02,2.809411706617093500e+02,1.574290657318812237e+02,-2.897521675669791463e+00,4.038368277112285238e-04,3.898793820919537012e+01,-8.558923147666394726e+00
2.719592262182698050e+02,2.814252262768310402e+02,1.554887621544874889e+02,-2.896687304930674500e+00,4.306284031715481870e-04,3.854644945085418328e+01,-8.560272254436409156e+00
2.739589264110512090e+02,2.819109075822344721e+02,1.535490520749174550e+02,-2.895800833015142572e+00,4.559319555769436052e-04,3.809977439713181724e+01,-8.565319859022007876e+00
2.759586266038326130e+02,2.823983984362376987e+02,1.516096225325892703e+02,-2.894862835748226892e+00,4.835769655272559048e-04,3.764753199833555897e+01,-8.569607609356459932e+00
2.779583267966139601e+02,2.828877653468329072e+02,1.496706652762753151e+02,-2.893864819850470838e+00,5.146379122890034274e-04,3.718956000800115191e+01,-8.571655258947671996e+00
2.799580269893953641e+02,2.833790980971245403e+02,1.477320932385140679e+02,-2.892895906288708296e+00,4.494897675821572509e-04,3.672576605383707715e+01,-8.681054663528863458e+00
2.819577271821767681e+02,2.838721471494129105e+02,1.457940649750811133e+02,-2.892068404604999809e+00,3.764375584734665019e-04,3.625000522583083296e+01,-8.796492797106122197e+00
2.839574273749581721e+02,2.843665920009734123e+02,1.438566513978098271e+02,-2.891392659104486285e+00,2.994265415286114385e-04,3.576146224902466031e+01,-8.913242905625894608e+00
2.859571275677395761e+02,2.848622962852876981e+02,1.419191490017341550e+02,-2.890869506699884628e+00,2.238126827982505208e-04,3.525953140747960646e+01,-9.025523304721605911e+00
2.879568277605209801e+02,2.853588132061083229e+02,1.399820809749506907e+02,-2.890497700806461623e+00,1.478885957101651609e-04,3.474388973172450079e+01,-9.135072968757816270e+00
2.899565279533023272e+02,2.858558567473249354e+02,1.380453393190522320e+02,-2.890278364039064574e+00,7.146463926201683525e-05,3.421407691779565852e+01,-9.242040671642905991e+00
2.919562281460837312e+02,2.863532854884077778e+02,1.361082461422707865e+02,-2.890212045679820818e+00,-5.183124299432725976e-06,3.366957734084706289e+01,-9.300820423403393988e+00
2.939559283388651352e+02,2.868506298516908259e+02,1.341713979023116394e+02,-2.890299267189524013e+00,-8.212712495509658474e-05,3.311257666693838075e+01,-9.269876262359987962e+00
2.959556285316465392e+02,2.873476051014855557e+02,1.322346665362384499e+02,-2.890540687374629769e+00,-1.594019830540550843e-04,3.254794596938599227e+01,-9.243979668402355188e+00
2.979553287244279431e+02,2.878440842647307818e+02,1.302973027983461236e+02,-2.890937119929143151e+00,-2.370911146287710855e-04,3.197496537881044887e+01,-9.147079977636142445e+00
2.999550289172093471e+02,2.883395616019311092e+02,1.283599772132734813e+02,-2.891531671347564725e+00,-4.094208513658274665e-04,3.139770016715866063e+01,-8.970408593595511348e+00
3.019547291099907511e+02,2.888333720771630624e+02,1.264224685670549491e+02,-2.892638082531991728e+00,-6.974842980702712159e-04,3.082108564276919083e+01,-8.202452118401632575e+00
3.039544293027720983e+02,2.893241399137356211e+02,1.244836215450920349e+02,-2.895089465262809636e+00,-1.789896458334206547e-03,3.028422741352366288e+01,-7.380882771475728354e+00
3.059541294955535022e+02,2.898078693350740878e+02,1.225433494286642997e+02,-2.899846252688187853e+00,-3.020628547623465266e-03,2.979287372228439779e+01,-6.519950991757963443e+00
3.079538296883349062e+02,2.902797918265895305e+02,1.206004194170190260e+02,-2.907232536574417381e+00,-4.368452759376415147e-03,2.935199192766475207e+01,-5.695319870465040957e+00
3.099535298811163102e+02,2.907348218958153439e+02,1.186530180736539108e+02,-2.917319211718770067e+00,-5.718843362621934580e-03,2.896138058925809133e+01,-4.901762634075720548e+00
3.119532300738977142e+02,2.911674745036052627e+02,1.167008989353499828e+02,-2.930101338717611803e+00,-7.064980618736819810e-03,2.862092685898197075e+01,-4.132394329021023438e+00
3.139529302666791182e+02,2.915725491124160271e+02,1.147426709532286964e+02,-2.945568244830866433e+00,-8.402417386351711606e-03,2.833073163182361753e+01,-3.385898702530085735e+00
3.159526304594605222e+02,2.919445764499522511e+02,1.127784432756758548e+02,-2.963687511373827022e+00,-9.718471394701048982e-03,2.809072427364655766e+01,-2.671171035338418154e+00
3.179523306522418693e+02,2.922783924063993481e+02,1.108073364389538398e+02,-2.984394117471487196e+00,-1.098518226440928745e-02,2.789992307784018877e+01,-1.975733076624941020e+00
3.199520308450232733e+02,2.925690532898768197e+02,1.088279062983340282e+02,-3.007601320858128702e+00,-1.220768517987667022e-02,2.775795309674285960e+01,-1.234819527453803634e+00
