s,x,y,psi,kappa,vx,ax
1.039784886485957003e+02,1.988795574239089206e+02,3.020342230749529335e+02,-1.883364616109246770e+00,-1.600203478412682775e-02,2.661742438694124147e+01,-4.419649281320817136e-01
1.059780749687610069e+02,2.007759750700316488e+02,3.013938567954374435e+02,-1.906555308219435307e+00,-7.091718090817433762e-03,2.658420183014646909e+01,-3.974229016090279121e+00
1.079776612889262992e+02,2.026624519484452378e+02,3.007261820331823969e+02,-1.913238847943461884e+00,-3.892652528681115080e-04,2.628357203650992702e+01,-7.852315000797562838e+00
1.099772476090916058e+02,2.045447351685659214e+02,3.000582692074897864e+02,-1.908765983591766080e+00,3.661180288182754126e-03,2.567924055894097890e+01,-7.843400290278482068e+00
1.119768339292569124e+02,2.064323566762680002e+02,2.994021019918665729e+02,-1.902168303947614492e+00,2.931683533698961359e-03,2.506105113190419331e+01,-8.365134807521645399e+00
1.139764202494222047e+02,2.083259987351050029e+02,2.987534994569038531e+02,-1.901602567411151412e+00,-3.131220487637562371e-03,2.438447591360123567e+01,-5.871011534894585715e+00
1.159760065695875113e+02,2.102130298528464323e+02,2.980940841181357541e+02,-1.914208422797591957e+00,-8.664634683868729925e-03,2.389818982432734273e+01,-4.263116860511839690e+00
1.179755928897528179e+02,2.120868574862349192e+02,2.974029633139051043e+02,-1.935365577913777058e+00,-1.248423782609075355e-02,2.353878791629874812e+01,-2.854309059206021182e+00
1.199751792099181102e+02,2.139453233814499526e+02,2.966645443251412644e+02,-1.963770636756367205e+00,-1.591269621090253550e-02,2.329505659730981293e+01,-2.301021454995889393e+00
1.219747655300834168e+02,2.157795282730583608e+02,2.958680853077871689e+02,-1.997579434711633350e+00,-1.746460073760261467e-02,2.309669846156013051e+01,-2.006641742411020335e+00
1.239743518502487234e+02,2.175848428905638627e+02,2.950080468632023099e+02,-2.033506125981582979e+00,-1.843008832474698350e-02,2.292231604940998579e+01,-1.664416683770073346e+00
1.259739381704140158e+02,2.193562302550769800e+02,2.940826190755288962e+02,-2.071266070349034649e+00,-1.948134756476521331e-02,2.277666093625656174e+01,-3.238510634591490467e-01
1.279735244905793223e+02,2.210913216496322207e+02,2.930868677581763677e+02,-2.113384752720341542e+00,-2.265718480898323839e-02,2.274821195374853744e+01,-3.230003704067090364e-01
1.299731108107446289e+02,2.227803823543274575e+02,2.920162003067792966e+02,-2.156190910993020182e+00,-1.781723251207551623e-02,2.271980221851679360e+01,-1.083522603154706498e+00
1.319726971309099213e+02,2.244295156429410554e+02,2.908861107810825501e+02,-2.185936991398304663e+00,-1.572338906803418326e-02,2.262423963139545080e+01,-3.195247033299785655e-01
1.339722834510752421e+02,2.260400764609344151e+02,2.897032177681663825e+02,-2.225228719008102374e+00,-2.299334272547918015e-02,2.259598159955299579e+01,-3.186982772291849786e-01
1.359718697712405344e+02,2.276003041574030590e+02,2.884515678674313790e+02,-2.267214957588290947e+00,-1.897994609739096783e-02,2.256776140906585582e+01,1.404670522457664550e+00
1.379714560914058268e+02,2.291096923380459600e+02,2.871418171762102247e+02,-2.303785000177945186e+00,-1.852822364917872805e-02,2.269187905261734173e+01,1.494992310451941142e+00
1.399710424115711476e+02,2.305685384731782221e+02,2.857781811142899642e+02,-2.341330147529224082e+00,-1.903466740488756609e-02,2.282323612645844335e+01,1.169295927563281046e+00
1.419706287317364399e+02,2.319772729887538674e+02,2.843573409245714174e+02,-2.379680922272285670e+00,-1.920761738922391326e-02,2.292545143647205919e+01,1.008454701855854063e+00
1.439702150519017323e+02,2.333288434948464101e+02,2.828854241921728772e+02,-2.417833395064515223e+00,-1.899835948246842571e-02,2.301324201451663143e+01,1.026106736070707681e+00
1.459698013720670531e+02,2.346235500443786464e+02,2.813633192674930683e+02,-2.455574702363274131e+00,-1.874775433224790469e-02,2.310222686244047807e+01,1.062197787636054658e+00
1.479693876922323454e+02,2.358615059645960343e+02,2.797922470778665343e+02,-2.492758135064672143e+00,-1.834476655222544092e-02,2.319398194218923237e+01,1.165381047641918633e+00
1.499689740123976378e+02,2.370419833995943009e+02,2.781754410890738995e+02,-2.528920604478102518e+00,-1.780138759985811295e-02,2.329423444408271493e+01,-7.273565173945458762e-01
1.519685603325629586e+02,2.381618523324426917e+02,2.765209101898515769e+02,-2.564103147253818271e+00,-1.743254157097359758e-02,2.323171397146063200e+01,-2.194163447299455338e+00
1.539681466527282510e+02,2.392241481846182580e+02,2.748272380542592828e+02,-2.598539528645152252e+00,-1.696681392247540929e-02,2.304208531415734740e+01,-2.546149546418283727e+00
1.559677329728935433e+02,2.402291009445264933e+02,2.730971585716447407e+02,-2.632097796516298160e+00,-1.684627907195597463e-02,2.282006143770606954e+01,-2.541232882197540288e+00
1.579673192930588641e+02,2.411745450111480977e+02,2.713346524762645799e+02,-2.666672895112002450e+00,-1.774799250290403155e-02,2.259629117810014876e+01,-6.626107217152773510e-01
1.599669056132241565e+02,2.420546989295927460e+02,2.695397718231110389e+02,-2.706309915207553374e+00,-2.230620438750821610e-02,2.253757929184084219e+01,-3.170779553134022710e-01
1.619664919333894488e+02,2.428542249246128506e+02,2.677085524613819416e+02,-2.753862646152428706e+00,-2.318760625552219665e-02,2.250942982068341536e+01,-3.162650832519401933e-01
1.639660782535547696e+02,2.435696614316026398e+02,2.658401970709564921e+02,-2.796757159617435651e+00,-1.976176367367453446e-02,2.248131740321813865e+01,1.147979895204520595e+00
1.659656645737200620e+02,2.442092615896222298e+02,2.639475279205728384e+02,-2.833870942201638599e+00,-1.740893283987093518e-02,2.258319290917009070e+01,2.056680177445371793e+00
1.679652508938853543e+02,2.447832782762843635e+02,2.620333607564840577e+02,-2.865222583359206432e+00,-1.339995105529058136e-02,2.276456942418063889e+01,3.640112670310561516e+00
1.699648372140506751e+02,2.453064929198664572e+02,2.601019501855030285e+02,-2.887352455521906336e+00,-8.982576426686816884e-03,2.308209392726680065e+01,5.391690464693646767e+00
1.719644235342159675e+02,2.457942036005535158e+02,2.581625360663653623e+02,-2.902008328601605847e+00,-5.697172072777054695e-03,2.354453994153848484e+01,6.299080155184465291e+00
1.739640098543812599e+02,2.462590658755117943e+02,2.562197160099397593e+02,-2.910586422547281060e+00,-3.004744635328061159e-03,2.407356371779143345e+01,6.230433334424240854e+00
1.759635961745465806e+02,2.467128311227634185e+02,2.542712049494461723e+02,-2.914400849077058542e+00,-1.399935370348932015e-03,2.458562687024672044e+01,6.163654157598458028e+00
1.779631824947118730e+02,2.471607071836336331e+02,2.523210132953746552e+02,-2.917345938021442819e+00,-1.542507337326950697e-03,2.508191710524786089e+01,6.098619185928670916e+00
1.799627688148771654e+02,2.476019270644095229e+02,2.503731538618253865e+02,-2.920231432243259206e+00,-1.294933563507546029e-03,2.556348952445041789e+01,6.035218549638319274e+00
1.819623551350424862e+02,2.480390429687528808e+02,2.484200198960629962e+02,-2.922455193318811872e+00,-8.151641161028860437e-04,2.603128651390122528e+01,5.973353925129403663e+00
1.839619414552077785e+02,2.484729094144057058e+02,2.464667864246100635e+02,-2.923318697013618461e+00,-5.162245030550443399e-05,2.648615395177647613e+01,5.912936885349113325e+00
1.859615277753730709e+02,2.489058876300078396e+02,2.445140923608603885e+02,-2.923600367788666610e+00,-3.700044009811369696e-04,2.692885453510962890e+01,5.853887542380825870e+00
1.879611140955383917e+02,2.493373813665546948e+02,2.425613519511460936e+02,-2.924725651511245861e+00,-5.885286862385565943e-04,2.736007882795947310e+01,5.796133421283948373e+00
1.899607004157036840e+02,2.497666064446440544e+02,2.406085527163062068e+02,-2.925659813693757272e+00,-3.455759900860652547e-04,2.778045448998739175e+01,5.739608518707320250e+00
